114500, 172983, 601
115000, 178828, 465
115500, 196885, 527
116000, 192389, 489
116500, 200292, 528
117000, 200766, 553
117500, 176902, 424
118000, 180362, 529
118500, 190498, 1962
119000, 180580, 483
119500, 253915, 714
120000, 228855, 477
120500, 188671, 475
121000, 183514, 418
121500, 186284, 476
122000, 206048, 528
122500, 200706, 585
123000, 211339, 474
123500, 202029, 556
124000, 202338, 495
124500, 196608, 516
125000, 209332, 627
125500, 196043, 481
126000, 191562, 690
126500, 193605, 1400
127000, 196905, 496
127500, 194936, 426
128000, 202634, 1391
128500, 199500, 496
129000, 208134, 531
129500, 200746, 485
130000, 207745, 501
130500, 202248, 486
131000, 204150, 511
131500, 199431, 556
132000, 211224, 534
132500, 226814, 1167
133000, 209840, 507
133500, 204429, 527
134000, 265847, 534
134500, 239819, 536
135000, 232860, 587
135500, 228629, 548
136000, 248014, 547
136500, 209235, 531
137000, 233995, 691
137500, 222967, 586
138000, 231778, 620
138500, 211345, 482
139000, 226800, 485
139500, 222109, 542
140000, 211899, 474
140500, 243269, 649
141000, 285865, 587
141500, 215158, 693
142000, 241334, 597
142500, 224177, 1509
143000, 252554, 542
143500, 232506, 577
144000, 315609, 636
144500, 265150, 553
145000, 235880, 633
145500, 229918, 1064
146000, 267998, 797
146500, 246470, 554
147000, 239191, 3160
147500, 241579, 578
148000, 232382, 675
148500, 242384, 4288
149000, 233081, 635
149500, 253143, 622
150000, 310677, 640
150500, 233303, 450
151000, 237948, 566
151500, 248179, 562
152000, 227913, 435
152500, 251576, 644
153000, 243460, 619
153500, 283491, 691
154000, 273724, 548
154500, 238416, 471
155000, 258467, 684
155500, 239849, 615
156000, 241100, 556
156500, 260594, 546
157000, 249475, 525
157500, 276421, 606
158000, 259314, 643
158500, 250363, 491
159000, 371134, 935
159500, 277538, 486
160000, 246359, 532
160500, 266400, 625
161000, 245949, 478
161500, 242558, 407
162000, 281050, 957
162500, 286528, 794
163000, 270440, 561
163500, 254013, 495
164000, 279815, 564
164500, 283074, 1243
165000, 262727, 662
165500, 249617, 470
166000, 277939, 3153
166500, 292378, 526
167000, 272986, 535
167500, 354242, 594
168000, 270154, 552
168500, 257007, 481
169000, 268030, 592
169500, 276772, 607
170000, 268878, 557
170500, 269328, 495
171000, 342580, 687
171500, 325758, 715
172000, 363956, 671
172500, 494509, 1502
173000, 661475, 657
173500, 351335, 682
174000, 359317, 623
174500, 401805, 809
175000, 282935, 465
175500, 275235, 1551
176000, 280400, 798
176500, 278161, 557
177000, 266512, 516
177500, 274383, 578
178000, 287255, 587
178500, 276255, 541
179000, 507768, 1908
179500, 323956, 558
180000, 302305, 770
180500, 308475, 596
181000, 297297, 606
181500, 299662, 582
182000, 320956, 628
182500, 299879, 573
183000, 287153, 508
183500, 283826, 509
184000, 306940, 593
184500, 276334, 461
185000, 290324, 8709
185500, 300307, 453
186000, 301292, 570
186500, 389623, 688
187000, 298968, 581
187500, 308466, 502
188000, 309448, 583
188500, 299611, 580
189000, 309018, 580
189500, 307640, 622
190000, 320996, 569
190500, 312468, 577
191000, 307904, 550
191500, 311071, 571
192000, 307170, 618
192500, 297174, 554
193000, 325553, 537
193500, 312024, 510
194000, 403543, 1182
194500, 309561, 549
195000, 307579, 541
195500, 323050, 663
196000, 298488, 534
196500, 310562, 551
197000, 334067, 640
197500, 309861, 551
198000, 333700, 559
198500, 314409, 571
199000, 308839, 570
199500, 311111, 554
200000, 318523, 696
200500, 332977, 602
201000, 363840, 718
201500, 356646, 443
202000, 323317, 561
202500, 320693, 710
203000, 326400, 553
203500, 324759, 586
204000, 317632, 542
204500, 333840, 722
205000, 318071, 594
205500, 327614, 518
206000, 350102, 1325
206500, 330721, 569
207000, 341977, 616
207500, 327314, 552
208000, 377966, 566
208500, 339938, 596
209000, 379294, 617
209500, 336675, 628
210000, 331044, 997
210500, 344038, 623
211000, 335385, 523
211500, 337145, 632
212000, 344302, 608
212500, 342423, 564
213000, 339498, 591
213500, 335353, 822
214000, 336788, 559
214500, 396651, 748
215000, 382980, 632
215500, 339484, 777
216000, 359132, 633
216500, 352482, 566
217000, 346808, 571
217500, 422202, 1007
218000, 361538, 578
218500, 346750, 579
219000, 345020, 1489
219500, 356315, 570
220000, 359046, 571
220500, 358048, 524
221000, 360810, 902
221500, 446443, 564
222000, 346161, 664
222500, 345083, 603
223000, 351566, 581
223500, 378513, 753
224000, 367502, 1357
224500, 357112, 691
225000, 358398, 701
225500, 346360, 552
226000, 343312, 690
226500, 364325, 566
227000, 402900, 706
227500, 348307, 581
228000, 430895, 734
228500, 355515, 572
229000, 352896, 622
229500, 385803, 537
230000, 380660, 615
230500, 374465, 641
231000, 371534, 849
231500, 358011, 573
232000, 370650, 622
232500, 359829, 566
233000, 409351, 566
233500, 395521, 536
234000, 481908, 624
234500, 375792, 605
235000, 364242, 599
235500, 365733, 987
236000, 388067, 639
236500, 379468, 549
237000, 418163, 2345
237500, 371336, 755
238000, 384806, 1582
238500, 366001, 612
239000, 381854, 566
239500, 392821, 768
240000, 423492, 555
240500, 390301, 526
241000, 399105, 499
241500, 374213, 571
242000, 378299, 695
242500, 382782, 651
243000, 376308, 580
243500, 412040, 646
244000, 410860, 581
244500, 384577, 689
245000, 383912, 620
245500, 376431, 1753
246000, 503594, 884
246500, 400802, 550
247000, 387248, 644
247500, 408624, 586
248000, 572424, 650
248500, 519885, 581
249000, 415174, 551
249500, 394604, 646
250000, 398991, 597
250500, 393202, 518
251000, 525027, 1118
251500, 392093, 823
252000, 423866, 661
252500, 393386, 763
253000, 410830, 846
253500, 401015, 603
254000, 422729, 753
254500, 406230, 608
255000, 391741, 578
255500, 413688, 658
256000, 400529, 572
256500, 461823, 1139
257000, 426349, 775
257500, 426481, 586
258000, 399272, 806
258500, 417628, 1001
259000, 396867, 611
259500, 413722, 634
260000, 402123, 525
260500, 427372, 662
261000, 421682, 609
261500, 409953, 777
262000, 421813, 636
262500, 516649, 681
263000, 429191, 629
263500, 410672, 521
264000, 426868, 621
264500, 439341, 754
265000, 441883, 818
265500, 410467, 1477
266000, 428242, 621
266500, 428986, 580
267000, 407514, 593
267500, 463388, 733
268000, 457773, 737
268500, 452371, 660
269000, 416779, 532
269500, 421943, 772
270000, 425762, 723
270500, 427875, 627
271000, 411864, 718
271500, 440549, 690
272000, 446537, 603
272500, 542768, 701
273000, 576823, 3645
273500, 528168, 717
274000, 479950, 780
274500, 582678, 884
275000, 478641, 842
275500, 448033, 578
276000, 457065, 706
276500, 414891, 612
277000, 445371, 648
277500, 457157, 655
278000, 525845, 1593
278500, 502129, 756
279000, 473191, 782
279500, 475296, 789
280000, 458086, 824
280500, 471055, 1343
281000, 483754, 862
281500, 512256, 807
282000, 527562, 7401
282500, 526217, 667
283000, 766483, 896
283500, 749280, 5303
284000, 588233, 998
284500, 837912, 2997
285000, 820069, 826
285500, 880027, 885
286000, 626869, 1287
286500, 705189, 1522
287000, 839021, 908
287500, 639764, 885
288000, 767795, 786
288500, 454027, 830
289000, 465420, 577
289500, 433514, 1315
290000, 571308, 806
290500, 652965, 808
291000, 785910, 1144
291500, 722134, 930
292000, 771115, 969
292500, 722784, 3227
293000, 528288, 714
293500, 807882, 812
294000, 728572, 960
294500, 493738, 657
295000, 468736, 725
295500, 453248, 659
296000, 489390, 698
296500, 469799, 583
297000, 499145, 1636
297500, 446669, 636
298000, 491964, 635
298500, 456845, 1139
299000, 518181, 656
299500, 479472, 790
300000, 478418, 646
300500, 488777, 853
301000, 480437, 584
301500, 469063, 648
302000, 461302, 545
302500, 483537, 641
303000, 594432, 786
303500, 512055, 812
304000, 491921, 631
304500, 477881, 712
305000, 515803, 747
305500, 468253, 596
306000, 479027, 600
306500, 512512, 797
307000, 529821, 645
307500, 501772, 720
308000, 568786, 774
308500, 520683, 768
309000, 473663, 1693
309500, 465444, 885
310000, 476778, 630
310500, 479126, 704
311000, 476564, 672
311500, 468638, 629
312000, 467917, 624
312500, 526501, 712
313000, 496800, 954
313500, 519491, 777
314000, 478137, 683
314500, 511246, 699
315000, 494904, 624
315500, 496061, 653
316000, 498545, 678
316500, 505246, 641
317000, 537577, 654
317500, 527757, 1125
318000, 492936, 733
318500, 490062, 647
319000, 479951, 648
319500, 492075, 2131
320000, 501202, 780
320500, 499153, 582
321000, 507137, 651
321500, 497396, 667
322000, 574887, 671
322500, 497216, 687
323000, 494419, 594
323500, 501530, 683
324000, 489114, 534
324500, 519496, 657
325000, 509811, 794
325500, 518746, 700
326000, 504719, 603
326500, 497260, 581
327000, 539220, 759
327500, 503614, 597
328000, 486840, 597
328500, 494977, 570
329000, 512487, 597
329500, 504214, 636
330000, 513994, 1216
330500, 498909, 636
331000, 513714, 756
331500, 576606, 758
332000, 517401, 643
332500, 547336, 904
333000, 580414, 762
333500, 537565, 691
334000, 509469, 672
334500, 510385, 674
335000, 536499, 781
335500, 515332, 776
336000, 623466, 712
336500, 531743, 904
337000, 531711, 706
337500, 518206, 577
338000, 541338, 661
338500, 533193, 770
339000, 524393, 631
339500, 508066, 550
340000, 538834, 808
340500, 627140, 809
341000, 531132, 667
341500, 531483, 584
342000, 535355, 827
342500, 517751, 793
343000, 532365, 658
343500, 553307, 1024
344000, 540329, 685
344500, 533539, 640
345000, 598987, 1699
345500, 524496, 635
346000, 1072948, 669
346500, 845931, 627
347000, 899533, 653
347500, 564877, 589
348000, 634229, 648
348500, 585697, 744
349000, 563618, 1065
349500, 562632, 699
350000, 551374, 2352
350500, 556139, 770
351000, 530943, 555
351500, 529825, 590
352000, 565338, 813
352500, 576201, 621
353000, 595576, 671
353500, 536295, 582
354000, 536191, 659
354500, 540211, 594
355000, 531437, 608
355500, 551699, 810
356000, 534325, 562
356500, 552542, 826
357000, 628293, 752
357500, 537130, 638
358000, 544971, 628
358500, 568460, 737
359000, 540016, 758
359500, 560085, 803
360000, 556008, 689
360500, 537731, 622
361000, 566475, 677
361500, 580552, 706
362000, 550843, 678
362500, 547025, 742
363000, 580891, 653
363500, 549862, 622
364000, 562627, 627
364500, 548270, 681
365000, 552431, 657
365500, 642227, 744
366000, 547339, 621
366500, 569800, 960
367000, 543241, 552
367500, 564676, 613
368000, 555707, 670
368500, 566019, 671
369000, 559619, 608
369500, 605800, 637
370000, 601695, 817
370500, 570114, 964
371000, 573653, 1600
371500, 548338, 1430
372000, 555721, 577
372500, 575797, 662
373000, 552794, 581
373500, 558620, 601
374000, 653605, 910
374500, 578250, 749
375000, 567327, 596
375500, 574677, 688
376000, 570045, 740
376500, 575022, 591
377000, 563211, 553
377500, 575271, 873
378000, 576459, 612
378500, 615386, 828
379000, 588720, 680
379500, 590059, 695
380000, 608335, 1043
380500, 608370, 783
381000, 571396, 580
381500, 584055, 619
382000, 608248, 688
382500, 627302, 704
383000, 596723, 674
383500, 591940, 648
384000, 659097, 809
384500, 579020, 644
385000, 599824, 1277
385500, 592169, 646
386000, 796673, 5210
386500, 906207, 852
387000, 794900, 607
387500, 621597, 591
388000, 599284, 1000
388500, 599987, 2667
389000, 585111, 566
389500, 684373, 818
390000, 582595, 544
390500, 631147, 768
391000, 588514, 558
391500, 618363, 657
392000, 598665, 619
392500, 587353, 602
393000, 585985, 640
393500, 656556, 1848
394000, 695393, 766
394500, 899929, 8825
395000, 677776, 795
395500, 666243, 742
396000, 682518, 1080
396500, 681255, 1142
397000, 846089, 812
397500, 658449, 848
398000, 672859, 1528
398500, 684776, 671
399000, 650984, 777
399500, 635202, 953
400000, 672059, 893
400500, 665929, 674
401000, 606901, 586
401500, 637452, 689
402000, 603883, 585
402500, 620386, 699
403000, 600371, 588
403500, 612909, 679
404000, 695774, 1214
404500, 635032, 649
405000, 636544, 683
405500, 603263, 611
406000, 683022, 730
406500, 613682, 683
407000, 617019, 2226
407500, 612945, 558
408000, 1307027, 1121
408500, 638762, 678
409000, 649863, 875
409500, 649051, 652
410000, 635054, 631
410500, 627594, 656
411000, 621437, 1118
411500, 651709, 775
412000, 721121, 845
412500, 615910, 598
413000, 650946, 716
413500, 630579, 1470
414000, 632608, 880
414500, 626962, 603
415000, 771433, 852
415500, 652744, 751
416000, 645538, 801
416500, 669883, 699
417000, 622411, 696
417500, 637991, 719
418000, 656674, 1439
418500, 776398, 835
419000, 681742, 724
419500, 656537, 766
420000, 661570, 606
420500, 674438, 684
421000, 630050, 682
421500, 702152, 774
422000, 808057, 936
422500, 663612, 801
423000, 745873, 916
423500, 639202, 644
424000, 646343, 587
424500, 684118, 612
425000, 643304, 685
425500, 808601, 1002
426000, 658592, 804
426500, 649784, 649
427000, 647970, 651
427500, 653561, 643
428000, 686483, 1823
428500, 642727, 673
429000, 699078, 694
429500, 695630, 645
430000, 683720, 733
430500, 662240, 619
431000, 668965, 654
431500, 658658, 752
432000, 648181, 612
432500, 663627, 978
433000, 847702, 974
433500, 676311, 754
434000, 1263096, 869
434500, 706139, 717
435000, 656133, 619
435500, 898090, 979
436000, 671141, 712
436500, 651496, 642
437000, 671533, 800
437500, 661447, 612
438000, 756542, 890
438500, 658006, 702
439000, 777968, 807
439500, 655285, 676
440000, 655954, 839
440500, 693115, 800
441000, 701572, 934
441500, 698288, 709
442000, 720520, 711
442500, 800780, 741
443000, 710271, 713
443500, 679882, 692
444000, 707624, 699
444500, 693483, 1837
445000, 708016, 772
445500, 681531, 711
446000, 774403, 862
446500, 676965, 699
447000, 667373, 722
447500, 685056, 811
448000, 714971, 679
500, 794, 179
1000, 1486, 172
1500, 2204, 218
2000, 2876, 210
2500, 3860, 255
3000, 4384, 230
3500, 5286, 245
4000, 6061, 244
4500, 7147, 253
5000, 7527, 247
5500, 7713, 277
6000, 8648, 265
6500, 9048, 263
7000, 9923, 257
7500, 11271, 270
8000, 11493, 249
8500, 12008, 265
9000, 18920, 299
9500, 14134, 300
10000, 20630, 277
10500, 15518, 284
11000, 21077, 324
11500, 19382, 288
12000, 18306, 268
12500, 19620, 270
13000, 24927, 285
13500, 21850, 328
14000, 57110, 312
14500, 20421, 274
15000, 25213, 316
15500, 34284, 308
16000, 38115, 311
16500, 33914, 312
17000, 46777, 378
17500, 67432, 297
18000, 26050, 319
18500, 31672, 316
19000, 80777, 349
19500, 34882, 328
20000, 32372, 336
20500, 40726, 344
21000, 52956, 362
21500, 33963, 317
22000, 33598, 313
22500, 34653, 378
23000, 59282, 338
23500, 57937, 358
24000, 40000, 315
24500, 42147, 369
25000, 55646, 329
25500, 45589, 477
26000, 62641, 359
26500, 60637, 411
27000, 51711, 338
27500, 61827, 385
28000, 60017, 387
28500, 50788, 379
29000, 98693, 388
29500, 53150, 421
30000, 103841, 332
30500, 56746, 1021
31000, 58151, 350
31500, 76683, 740
32000, 58535, 350
32500, 68860, 468
33000, 63236, 374
33500, 51599, 345
34000, 75181, 408
34500, 66865, 374
35000, 52992, 610
35500, 80594, 418
36000, 81450, 414
36500, 81837, 402
37000, 76994, 412
37500, 91473, 393
38000, 66104, 390
38500, 77389, 378
39000, 66013, 352
39500, 75293, 355
40000, 71966, 393
40500, 79273, 384
41000, 72257, 391
41500, 67266, 370
42000, 68531, 378
42500, 79875, 403
43000, 70499, 378
43500, 79253, 562
44000, 68124, 386
44500, 68809, 1864
45000, 83182, 468
45500, 74827, 476
46000, 69353, 391
46500, 85964, 445
47000, 69981, 371
47500, 97147, 427
48000, 82054, 406
48500, 80882, 467
49000, 74447, 386
49500, 79225, 438
50000, 77581, 402
50500, 84456, 477
51000, 79365, 386
51500, 95830, 453
52000, 80455, 413
52500, 80438, 367
53000, 104231, 413
53500, 242025, 574
54000, 126933, 515
54500, 124863, 419
55000, 123198, 396
55500, 79676, 373
56000, 117692, 478
56500, 113495, 442
57000, 100542, 23449
57500, 151944, 457
58000, 104601, 470
58500, 122389, 448
59000, 136328, 428
59500, 563032, 418
60000, 225389, 459
60500, 134630, 670
61000, 208528, 450
61500, 157644, 525
62000, 144528, 481
62500, 217360, 514
63000, 111569, 536
63500, 150792, 406
64000, 130198, 725
64500, 111386, 420
65000, 97531, 409
65500, 143113, 4455
66000, 116575, 8145
66500, 96574, 356
67000, 118423, 421
67500, 124347, 457
68000, 188395, 1571
68500, 123043, 537
69000, 135463, 427
69500, 127523, 372
70000, 111716, 416
70500, 105497, 391
71000, 122511, 440
71500, 100800, 334
72000, 101418, 340
72500, 131347, 492
73000, 119104, 471
73500, 153446, 488
74000, 135593, 505
74500, 123305, 461
75000, 109734, 366
75500, 113339, 379
76000, 111319, 332
76500, 118497, 597
77000, 125006, 543
77500, 117313, 397
78000, 112022, 394
78500, 123784, 480
79000, 119830, 458
79500, 111575, 339
80000, 137044, 370
80500, 128794, 447
81000, 123947, 405
81500, 124172, 343
82000, 121538, 373
82500, 126046, 590
83000, 123918, 370
83500, 204555, 500
84000, 154523, 462
84500, 161659, 384
85000, 146092, 544
85500, 158721, 439
86000, 164118, 511
86500, 157084, 405
87000, 162145, 445
87500, 166212, 416
88000, 156276, 468
88500, 147804, 466
89000, 154291, 459
89500, 155505, 443
90000, 160835, 479
90500, 166551, 599
91000, 153452, 490
91500, 178533, 455
92000, 140680, 428
92500, 157045, 458
93000, 174553, 643
93500, 164929, 390
94000, 171248, 447
94500, 175453, 595
95000, 177392, 591
95500, 151824, 574
96000, 154337, 464
96500, 161540, 477
97000, 156099, 497
97500, 229862, 484
98000, 206278, 518
98500, 161832, 481
99000, 178639, 570
99500, 153731, 407
100000, 183729, 559
100500, 187554, 634
101000, 198136, 763
101500, 170918, 445
102000, 166535, 421
102500, 182746, 524
103000, 180062, 523
103500, 226383, 748
104000, 180471, 504
104500, 183505, 647
105000, 174896, 502
105500, 172482, 465
106000, 205300, 526
106500, 168362, 586
107000, 163496, 440
107500, 176209, 616
108000, 181644, 1399
108500, 198110, 401
109000, 175884, 730
109500, 174505, 407
110000, 286181, 947
110500, 202982, 598
111000, 191260, 506
111500, 189604, 742
112000, 186930, 511
112500, 197366, 601
113000, 214550, 539
113500, 187106, 470
114000, 179685, 449
114500, 186179, 476
115000, 204434, 547
115500, 186807, 412
116000, 183023, 411
116500, 204235, 607
117000, 212920, 583
117500, 188525, 443
118000, 189589, 461
118500, 184572, 445
119000, 203545, 510
119500, 183352, 407
120000, 209346, 484
120500, 205063, 490
121000, 191708, 486
121500, 241820, 1024
122000, 195050, 504
122500, 199047, 448
123000, 226059, 3686
123500, 203521, 925
124000, 200981, 519
124500, 205576, 504
125000, 198568, 560
125500, 201646, 602
126000, 233527, 534
126500, 199915, 431
127000, 217572, 2277
127500, 210205, 453
128000, 224621, 441
128500, 203147, 459
129000, 222408, 410
129500, 201898, 491
130000, 215794, 562
130500, 238931, 1561
131000, 219714, 388
131500, 251773, 567
132000, 338141, 2283
132500, 217102, 488
133000, 247391, 551
133500, 216847, 596
134000, 207841, 418
134500, 213546, 517
135000, 225857, 934
135500, 213878, 433
136000, 221063, 432
136500, 211406, 402
137000, 254147, 500
137500, 220594, 546
138000, 293829, 810
138500, 301099, 596
139000, 301513, 524
139500, 507203, 511
140000, 213240, 410
140500, 256527, 520
141000, 227343, 487
141500, 263346, 690
142000, 262311, 2466
142500, 245375, 510
143000, 266243, 588
143500, 266897, 613
144000, 249325, 552
144500, 258694, 5422
145000, 221626, 501
145500, 227386, 850
146000, 222234, 548
146500, 238856, 588
147000, 230142, 476
147500, 238858, 614
148000, 235524, 583
148500, 236185, 530
149000, 260314, 690
149500, 242542, 548
150000, 286917, 661
150500, 248745, 680
151000, 242698, 580
151500, 261008, 598
152000, 246804, 516
152500, 248446, 577
153000, 268368, 670
153500, 242732, 506
154000, 233276, 497
154500, 257007, 527
155000, 255593, 526
155500, 250285, 753
156000, 269987, 563
156500, 289240, 814
157000, 277367, 520
157500, 284104, 605
158000, 326429, 676
158500, 308233, 525
159000, 288765, 820
159500, 273250, 600
160000, 275928, 538
160500, 273383, 623
161000, 275727, 631
161500, 262453, 534
162000, 249794, 534
162500, 280068, 708
163000, 250482, 495
163500, 242988, 448
164000, 252750, 508
164500, 247094, 495
165000, 251952, 724
165500, 264069, 580
166000, 271780, 1973
166500, 327542, 589
167000, 263237, 429
167500, 262299, 491
168000, 258462, 513
168500, 284867, 1401
169000, 253212, 491
169500, 264029, 1674
170000, 275381, 625
170500, 257461, 666
171000, 263064, 2988
171500, 265910, 499
172000, 267115, 545
172500, 322712, 634
173000, 346127, 679
173500, 385303, 648
174000, 352664, 953
174500, 367379, 767
175000, 407518, 667
175500, 446032, 711
176000, 346277, 649
176500, 303411, 576
177000, 299907, 834
177500, 284732, 523
178000, 292558, 515
178500, 268060, 771
179000, 275388, 451
179500, 337178, 1149
180000, 362161, 532
180500, 318468, 1068
181000, 319684, 542
181500, 292127, 576
182000, 295473, 519
182500, 291025, 572
183000, 276868, 449
183500, 286326, 481
184000, 306503, 562
184500, 312983, 621
185000, 316550, 641
185500, 301295, 1018
186000, 304111, 501
186500, 303734, 1897
187000, 310002, 616
187500, 356361, 749
188000, 307593, 527
188500, 309549, 743
189000, 304765, 533
189500, 315320, 531
190000, 311059, 605
190500, 313199, 584
191000, 317679, 532
191500, 313531, 534
192000, 308861, 514
192500, 320676, 586
193000, 312822, 574
193500, 314989, 535
194000, 325809, 527
194500, 331504, 1669
195000, 375802, 618
195500, 329635, 548
196000, 327547, 512
196500, 307567, 487
197000, 317328, 531
197500, 317366, 516
198000, 334217, 488
198500, 315252, 483
199000, 368447, 545
199500, 338867, 640
200000, 342969, 668
200500, 324919, 521
201000, 919675, 584
201500, 508979, 597
202000, 316531, 540
202500, 314296, 632
203000, 307273, 519
203500, 310336, 681
204000, 304232, 661
204500, 311766, 562
205000, 342853, 631
205500, 345436, 721
206000, 332730, 553
206500, 383093, 672
207000, 357765, 616
207500, 333567, 582
208000, 417287, 760
208500, 349650, 758
209000, 339739, 558
209500, 325873, 518
210000, 324341, 1182
210500, 313846, 596
211000, 345950, 537
211500, 325568, 518
212000, 337978, 574
212500, 333910, 545
213000, 340774, 550
213500, 348735, 822
214000, 328966, 1638
214500, 348837, 610
215000, 421882, 689
215500, 333177, 517
216000, 317482, 505
216500, 330494, 602
217000, 328875, 680
217500, 353545, 2741
218000, 342572, 617
218500, 351936, 3585
219000, 345063, 546
219500, 335925, 598
220000, 332406, 510
220500, 332122, 483
221000, 348437, 991
221500, 384269, 590
222000, 358042, 675
222500, 342933, 554
223000, 343685, 506
223500, 346807, 600
224000, 348440, 693
224500, 350463, 627
225000, 359694, 1638
225500, 352010, 583
226000, 350329, 571
226500, 355866, 2720
227000, 349522, 586
227500, 362873, 652
228000, 359288, 605
228500, 406017, 1124
229000, 358865, 577
229500, 367108, 623
230000, 366229, 591
230500, 367126, 625
231000, 366605, 844
231500, 361505, 843
232000, 366862, 498
232500, 351966, 525
233000, 348195, 519
233500, 352690, 476
234000, 365500, 982
234500, 349988, 509
235000, 406164, 664
235500, 360211, 726
236000, 350730, 520
236500, 360812, 790
237000, 391715, 578
237500, 371620, 594
238000, 370807, 537
238500, 381091, 607
239000, 371629, 552
239500, 386054, 636
240000, 388732, 635
240500, 382645, 1241
241000, 493004, 714
241500, 381642, 591
242000, 367083, 753
242500, 362002, 527
243000, 369809, 600
243500, 391710, 620
244000, 380288, 1641
244500, 373987, 540
245000, 376178, 590
245500, 389734, 569
246000, 372250, 682
246500, 381760, 703
